entrezgene_id	ensembl_gene_id
9139	ENSG00000078699
1620	ENSG00000078725
83737	ENSG00000078747
58476	ENSG00000078804
51150	ENSG00000078808
57644	ENSG00000078814
7161	ENSG00000078900
54472	ENSG00000078902
51619	ENSG00000078967
9984	ENSG00000079134
114880	ENSG00000079156
6507	ENSG00000079215
7520	ENSG00000079246
56925	ENSG00000079257
8569	ENSG00000079277
7145	ENSG00000079308
57455	ENSG00000079313
56681	ENSG00000079332
8556	ENSG00000079335
10411	ENSG00000079337
634	ENSG00000079385
29843	ENSG00000079387
23152	ENSG00000079432
3991	ENSG00000079435
2222	ENSG00000079459
5050	ENSG00000079462
4983	ENSG00000079482
3835	ENSG00000079616
55604	ENSG00000079691
5236	ENSG00000079739
1653	ENSG00000079785
1785	ENSG00000079805
2037	ENSG00000079819
26002	ENSG00000079931
8417	ENSG00000079950
11158	ENSG00000079974
11159	ENSG00000079974
9817	ENSG00000079999
55510	ENSG00000080007
5794	ENSG00000080031
51006	ENSG00000080189
131544	ENSG00000080200
5991	ENSG00000080298
55183	ENSG00000080345
23011	ENSG00000080371
6595	ENSG00000080503
27244	ENSG00000080546
11043	ENSG00000080561
50509	ENSG00000080573
10847	ENSG00000080603
9933	ENSG00000080608
4850	ENSG00000080802
5663	ENSG00000080815
1371	ENSG00000080819
56650	ENSG00000080822
5891	ENSG00000080823
3320	ENSG00000080824
5933	ENSG00000080839
22839	ENSG00000080845
22997	ENSG00000080854
10403	ENSG00000080986
23431	ENSG00000081014
54665	ENSG00000081019
260425	ENSG00000081026
2920	ENSG00000081041
1286	ENSG00000081052
6932	ENSG00000081059
28962	ENSG00000081087
57092	ENSG00000081154
55218	ENSG00000081177
384	ENSG00000081181
5317	ENSG00000081277
79876	ENSG00000081307
9262	ENSG00000081320
8555	ENSG00000081377
22869	ENSG00000081386
440515	ENSG00000081665
65094	ENSG00000081692
11266	ENSG00000081721
65985	ENSG00000081760
9812	ENSG00000081791
93664	ENSG00000081803
56113	ENSG00000081853
51668	ENSG00000081870
23239	ENSG00000081913
5205	ENSG00000081923
3595	ENSG00000081985
6604	ENSG00000082014
55100	ENSG00000082068
55437	ENSG00000082146
9689	ENSG00000082153
114899	ENSG00000082196
4200	ENSG00000082212
55322	ENSG00000082213
905	ENSG00000082258
57579	ENSG00000082269
23136	ENSG00000082397
22837	ENSG00000082438
1741	ENSG00000082458
56256	ENSG00000082497
7188	ENSG00000082512
29093	ENSG00000082515
25929	ENSG00000082516
4779	ENSG00000082641
54437	ENSG00000082684
2932	ENSG00000082701
3693	ENSG00000082781
23085	ENSG00000082805
7514	ENSG00000082898
11342	ENSG00000082996
79728	ENSG00000083093
23033	ENSG00000083097
57226	ENSG00000083099
594	ENSG00000083123
7994	ENSG00000083168
79670	ENSG00000083223
9706	ENSG00000083290
79977	ENSG00000083307
3842	ENSG00000083312
5351	ENSG00000083444
3682	ENSG00000083457
22894	ENSG00000083520
10464	ENSG00000083535
81550	ENSG00000083544
26747	ENSG00000083635
23047	ENSG00000083642
5019	ENSG00000083720
10325	ENSG00000083750
1540	ENSG00000083799
10998	ENSG00000083807
25799	ENSG00000083812
79891	ENSG00000083814
55659	ENSG00000083817
54807	ENSG00000083828
55663	ENSG00000083838
9422	ENSG00000083844
6193	ENSG00000083845
2195	ENSG00000083857
91746	ENSG00000083896
25978	ENSG00000083937
64744	ENSG00000084070
10450	ENSG00000084072
10269	ENSG00000084073
56910	ENSG00000084090
84273	ENSG00000084092
5978	ENSG00000084093
3034	ENSG00000084110
54434	ENSG00000084112
2950	ENSG00000084207
334	ENSG00000084234
57613	ENSG00000084444
51729	ENSG00000084463
8668	ENSG00000084623
79570	ENSG00000084628
1307	ENSG00000084636
200081	ENSG00000084652
338	ENSG00000084674
8648	ENSG00000084676
60509	ENSG00000084693
22979	ENSG00000084710
3797	ENSG00000084731
10890	ENSG00000084733
3030	ENSG00000084754
22924	ENSG00000084764
790	ENSG00000084774
966	ENSG00000085063
3732	ENSG00000085117
63035	ENSG00000085185
546	ENSG00000085224
102157402	ENSG00000085231
55892	ENSG00000085274
9522	ENSG00000085365
5550	ENSG00000085377
57531	ENSG00000085382
81929	ENSG00000085415
22911	ENSG00000085433
57590	ENSG00000085449
5016	ENSG00000085465
29957	ENSG00000085491
4216	ENSG00000085511
29992	ENSG00000085514
57549	ENSG00000085552
7760	ENSG00000085644
231	ENSG00000085662
8895	ENSG00000085719
54700	ENSG00000085721
2017	ENSG00000085733
7481	ENSG00000085741
4528	ENSG00000085760
23259	ENSG00000085788
22996	ENSG00000085831
2060	ENSG00000085832
4998	ENSG00000085840
4258	ENSG00000085871
10523	ENSG00000085872
55054	ENSG00000085978
55230	ENSG00000085982
55624	ENSG00000085998
8438	ENSG00000085999
23139	ENSG00000086015
3301	ENSG00000086061
2683	ENSG00000086062
51510	ENSG00000086065
4799	ENSG00000086102
27292	ENSG00000086189
51194	ENSG00000086200
27102	ENSG00000086232
29887	ENSG00000086300
22929	ENSG00000086475
10573	ENSG00000086504
80271	ENSG00000086544
2196	ENSG00000086570
55696	ENSG00000086589
10959	ENSG00000086598
56605	ENSG00000086619
54469	ENSG00000086666
3294	ENSG00000086696
55787	ENSG00000086712
7462	ENSG00000086730
10075	ENSG00000086758
9183	ENSG00000086827
79796	ENSG00000086848
8310	ENSG00000087008
8898	ENSG00000087053
23645	ENSG00000087074
51171	ENSG00000087076
7205	ENSG00000087077
43	ENSG00000087085
2512	ENSG00000087086
51593	ENSG00000087087
581	ENSG00000087088
51701	ENSG00000087095
94005	ENSG00000087111
28983	ENSG00000087128
56970	ENSG00000087152
9489	ENSG00000087157
5705	ENSG00000087191
51720	ENSG00000087206
4313	ENSG00000087245
54947	ENSG00000087253
2775	ENSG00000087258
55239	ENSG00000087263
6452	ENSG00000087266
8602	ENSG00000087269
118	ENSG00000087274
79944	ENSG00000087299
57544	ENSG00000087301
51637	ENSG00000087302
22795	ENSG00000087303
64395	ENSG00000087338
10992	ENSG00000087365
57542	ENSG00000087448
2778	ENSG00000087460
10059	ENSG00000087470
5744	ENSG00000087494
116154	ENSG00000087495
51290	ENSG00000087502
7022	ENSG00000087510
6790	ENSG00000087586
57091	ENSG00000087589
8544	ENSG00000087842
28971	ENSG00000087884
5990	ENSG00000087903
339175	ENSG00000087995
6820	ENSG00000088002
29929	ENSG00000088035
4849	ENSG00000088038
5775	ENSG00000088179
8886	ENSG00000088205
8570	ENSG00000088247
2767	ENSG00000088256
55616	ENSG00000088280
55741	ENSG00000088298
111089941	ENSG00000088298
1789	ENSG00000088305
22974	ENSG00000088325
81572	ENSG00000088356
2036	ENSG00000088367
6564	ENSG00000088386
23348	ENSG00000088387
55608	ENSG00000088448
23483	ENSG00000088451
1795	ENSG00000088538
51161	ENSG00000088543
57017	ENSG00000088682
55287	ENSG00000088726
64147	ENSG00000088727
79822	ENSG00000088756
54675	ENSG00000088766
23368	ENSG00000088808
8455	ENSG00000088812
54498	ENSG00000088826
2280	ENSG00000088832
55968	ENSG00000088833
83959	ENSG00000088836
25943	ENSG00000088854
79175	ENSG00000088876
57593	ENSG00000088881
57506	ENSG00000088888
9762	ENSG00000088899
22803	ENSG00000088930
55857	ENSG00000088970
8655	ENSG00000088986
27131	ENSG00000089006
6128	ENSG00000089009
8550	ENSG00000089022
5027	ENSG00000089041
51575	ENSG00000089048
10741	ENSG00000089050
51433	ENSG00000089053
9962	ENSG00000089057
80024	ENSG00000089060
29058	ENSG00000089063
55184	ENSG00000089091
84678	ENSG00000089094
64211	ENSG00000089116
55617	ENSG00000089123
4938	ENSG00000089127
10985	ENSG00000089154
6175	ENSG00000089157
5829	ENSG00000089159
23409	ENSG00000089163
55614	ENSG00000089177
51605	ENSG00000089195
1114	ENSG00000089199
5037	ENSG00000089220
8315	ENSG00000089234
10961	ENSG00000089248
4842	ENSG00000089250
2521	ENSG00000089280
3476	ENSG00000089289
53827	ENSG00000089327
55900	ENSG00000089335
57655	ENSG00000089351
5349	ENSG00000089356
29965	ENSG00000089486
23193	ENSG00000089597
51291	ENSG00000089639
55285	ENSG00000089682
332	ENSG00000089685
8079	ENSG00000089693
78990	ENSG00000089723
57062	ENSG00000089737
7597	ENSG00000089775
25977	ENSG00000089818
393	ENSG00000089820
170961	ENSG00000089847
55760	ENSG00000089876
23186	ENSG00000089902
55668	ENSG00000089916
8425	ENSG00000090006
645	ENSG00000090013
6548	ENSG00000090020
10558	ENSG00000090054
10914	ENSG00000090060
8812	ENSG00000090061
57060	ENSG00000090097
83719	ENSG00000090238
51650	ENSG00000090263
4708	ENSG00000090266
10726	ENSG00000090273
10296	ENSG00000090316
3383	ENSG00000090339
29888	ENSG00000090372
79594	ENSG00000090432
7023	ENSG00000090447
10081	ENSG00000090470
51324	ENSG00000090487
26998	ENSG00000090512
51726	ENSG00000090520
55214	ENSG00000090530
9727	ENSG00000090565
84572	ENSG00000090581
10795	ENSG00000090612
2802	ENSG00000090615
8761	ENSG00000090621
30835	ENSG00000090659
79603	ENSG00000090661
57192	ENSG00000090674
84196	ENSG00000090686
1947	ENSG00000090776
55066	ENSG00000090857
124907803	ENSG00000090857
128966601	ENSG00000090857
16	ENSG00000090861
2734	ENSG00000090863
24137	ENSG00000090889
27327	ENSG00000090905
64857	ENSG00000090924
10683	ENSG00000090932
57106	ENSG00000090971
57605	ENSG00000090975
55763	ENSG00000090989
54439	ENSG00000091009
114882	ENSG00000091039
113878	ENSG00000091073
54517	ENSG00000091127
22798	ENSG00000091128
3912	ENSG00000091136
5172	ENSG00000091137
1738	ENSG00000091140
23335	ENSG00000091157
9352	ENSG00000091164
54918	ENSG00000091317
3655	ENSG00000091409
11069	ENSG00000091428
51776	ENSG00000091436
2271	ENSG00000091483
23231	ENSG00000091490
55573	ENSG00000091527
51168	ENSG00000091536
54890	ENSG00000091542
22861	ENSG00000091592
83394	ENSG00000091622
9552	ENSG00000091640
23594	ENSG00000091651
79776	ENSG00000091656
51530	ENSG00000091732
2099	ENSG00000091831
84336	ENSG00000091947
151887	ENSG00000091986
5720	ENSG00000092010
55012	ENSG00000092020
54930	ENSG00000092036
23428	ENSG00000092068
55644	ENSG00000092094
51310	ENSG00000092096
55072	ENSG00000092098
23256	ENSG00000092108
55632	ENSG00000092140
25831	ENSG00000092148
3183	ENSG00000092199
11198	ENSG00000092201
9878	ENSG00000092203
8487	ENSG00000092208
7051	ENSG00000092295
26277	ENSG00000092330
90665	ENSG00000092377
57556	ENSG00000092421
54822	ENSG00000092439
7301	ENSG00000092445
79968	ENSG00000092470
825	ENSG00000092529
8773	ENSG00000092531
26227	ENSG00000092621
1299	ENSG00000092758
7430	ENSG00000092820
4637	ENSG00000092841
26523	ENSG00000092847
27285	ENSG00000092850
63967	ENSG00000092853
117584	ENSG00000092871
201294	ENSG00000092929
79157	ENSG00000092931
1808	ENSG00000092964
7042	ENSG00000092969
55105	ENSG00000092978
10762	ENSG00000093000
8318	ENSG00000093009
1312	ENSG00000093010
55862	ENSG00000093144
9209	ENSG00000093167
9117	ENSG00000093183
9942	ENSG00000093217
10013	ENSG00000094631
3881	ENSG00000094796
990	ENSG00000094804
139596	ENSG00000094841
8697	ENSG00000094880
8086	ENSG00000094914
23468	ENSG00000094916
51430	ENSG00000094975
4436	ENSG00000095002
4214	ENSG00000095015
1725	ENSG00000095059
29911	ENSG00000095066
372	ENSG00000095139
54566	ENSG00000095203
55151	ENSG00000095209
5711	ENSG00000095261
5742	ENSG00000095303
23511	ENSG00000095319
1384	ENSG00000095321
10044	ENSG00000095370
54187	ENSG00000095380
55357	ENSG00000095383
25861	ENSG00000095397
55280	ENSG00000095485
57715	ENSG00000095539
9044	ENSG00000095564
64376	ENSG00000095574
29760	ENSG00000095585
7093	ENSG00000095587
10580	ENSG00000095637
25805	ENSG00000095739
3589	ENSG00000095752
51322	ENSG00000095787
1390	ENSG00000095794
10101	ENSG00000095906
3096	ENSG00000095951
54209	ENSG00000095970
2289	ENSG00000096060
6732	ENSG00000096063
27154	ENSG00000096070
55168	ENSG00000096080
28978	ENSG00000096092
114327	ENSG00000096093
3326	ENSG00000096384
988	ENSG00000096401
3710	ENSG00000096433
7738	ENSG00000096654
1832	ENSG00000096696
23411	ENSG00000096717
3189	ENSG00000096746
80173	ENSG00000096872
3717	ENSG00000096968
25	ENSG00000097007
11332	ENSG00000097021
51100	ENSG00000097033
8317	ENSG00000097046
84144	ENSG00000097096
5125	ENSG00000099139
6319	ENSG00000099194
11018	ENSG00000099203
3983	ENSG00000099204
79956	ENSG00000099219
22931	ENSG00000099246
8829	ENSG00000099250
56952	ENSG00000099256
54873	ENSG00000099260
23555	ENSG00000099282
55506	ENSG00000099284
253725	ENSG00000099290
387680	ENSG00000099290
23031	ENSG00000099308
7593	ENSG00000099326
79629	ENSG00000099330
4650	ENSG00000099331
9424	ENSG00000099337
57828	ENSG00000099338
5714	ENSG00000099341
54620	ENSG00000099364
112755	ENSG00000099365
80270	ENSG00000099377
9739	ENSG00000099381
9274	ENSG00000099385
1153	ENSG00000099622
513	ENSG00000099624
255057	ENSG00000099625
4670	ENSG00000099783
51257	ENSG00000099785
4713	ENSG00000099795
9524	ENSG00000099797
26517	ENSG00000099800
997	ENSG00000099804
4507	ENSG00000099810
126353	ENSG00000099812
283638	ENSG00000099814
5434	ENSG00000099817
5442	ENSG00000099821
610	ENSG00000099822
113177	ENSG00000099840
8045	ENSG00000099849
4616	ENSG00000099860
5064	ENSG00000099864
2872	ENSG00000099875
421	ENSG00000099889
27037	ENSG00000099899
5902	ENSG00000099901
29801	ENSG00000099904
84861	ENSG00000099910
51586	ENSG00000099917
9342	ENSG00000099940
1399	ENSG00000099942
8216	ENSG00000099949
4320	ENSG00000099953
27443	ENSG00000099954
6598	ENSG00000099956
9127	ENSG00000099957
6545	ENSG00000099960
23786	ENSG00000099968
23523	ENSG00000099991
83874	ENSG00000099992
56241	ENSG00000099994
10291	ENSG00000099995
200312	ENSG00000099999
23541	ENSG00000100003
23384	ENSG00000100014
23759	ENSG00000100023
6634	ENSG00000100028
23481	ENSG00000100029
5594	ENSG00000100030
2678	ENSG00000100031
5625	ENSG00000100033
9647	ENSG00000100034
339665	ENSG00000100036
1417	ENSG00000100053
8220	ENSG00000100056
4242	ENSG00000100060
29775	ENSG00000100065
6576	ENSG00000100075
157	ENSG00000100077
50487	ENSG00000100078
26088	ENSG00000100083
7290	ENSG00000100084
23616	ENSG00000100092
3956	ENSG00000100097
89781	ENSG00000100099
113791	ENSG00000100100
402055	ENSG00000100104
23598	ENSG00000100105
11078	ENSG00000100106
24144	ENSG00000100109
23464	ENSG00000100116
129138	ENSG00000100124
51386	ENSG00000100129
4809	ENSG00000100138
85377	ENSG00000100139
5435	ENSG00000100142
79879	ENSG00000100147
9681	ENSG00000100150
9463	ENSG00000100151
23331	ENSG00000100154
23539	ENSG00000100156
79019	ENSG00000100162
6523	ENSG00000100170
11015	ENSG00000100196
1565	ENSG00000100197
10521	ENSG00000100201
6942	ENSG00000100207
150274	ENSG00000100209
25776	ENSG00000100211
56993	ENSG00000100216
7494	ENSG00000100219
51493	ENSG00000100220
9929	ENSG00000100221
25793	ENSG00000100225
9567	ENSG00000100226
84271	ENSG00000100227
9609	ENSG00000100228
7078	ENSG00000100234
9701	ENSG00000100239
6305	ENSG00000100241
25777	ENSG00000100242
1727	ENSG00000100243
10126	ENSG00000100246
55586	ENSG00000100253
91289	ENSG00000100258
25807	ENSG00000100263
11252	ENSG00000100266
25809	ENSG00000100271
162	ENSG00000100280
10042	ENSG00000100281
10043	ENSG00000100284
4744	ENSG00000100285
1120	ENSG00000100288
638	ENSG00000100290
3162	ENSG00000100292
27349	ENSG00000100294
8563	ENSG00000100296
4174	ENSG00000100297
410	ENSG00000100299
706	ENSG00000100300
23551	ENSG00000100302
23170	ENSG00000100304
23492	ENSG00000100307
5155	ENSG00000100311
6122	ENSG00000100316
55954	ENSG00000100319
23543	ENSG00000100320
9145	ENSG00000100321
10454	ENSG00000100324
84164	ENSG00000100325
8897	ENSG00000100330
54471	ENSG00000100335
80832	ENSG00000100336
8542	ENSG00000100342
80339	ENSG00000100344
4627	ENSG00000100345
25813	ENSG00000100347
25828	ENSG00000100348
80020	ENSG00000100350
8664	ENSG00000100353
23112	ENSG00000100354
27352	ENSG00000100359
11020	ENSG00000100360
23313	ENSG00000100364
4689	ENSG00000100365
10478	ENSG00000100372
55007	ENSG00000100376
79734	ENSG00000100379
6767	ENSG00000100380
3560	ENSG00000100385
9978	ENSG00000100387
2033	ENSG00000100393
83746	ENSG00000100395
150356	ENSG00000100399
5905	ENSG00000100401
23264	ENSG00000100403
84844	ENSG00000100410
50	ENSG00000100412
171568	ENSG00000100413
55687	ENSG00000100416
5372	ENSG00000100417
27351	ENSG00000100418
64781	ENSG00000100422
23774	ENSG00000100425
9889	ENSG00000100426
83933	ENSG00000100429
54207	ENSG00000100433
63874	ENSG00000100439
23351	ENSG00000100441
2287	ENSG00000100442
56948	ENSG00000100445
55147	ENSG00000100461
10419	ENSG00000100462
11154	ENSG00000100478
5427	ENSG00000100479
79609	ENSG00000100483
6655	ENSG00000100485
8814	ENSG00000100490
51199	ENSG00000100503
5836	ENSG00000100504
5706	ENSG00000100519
64841	ENSG00000100522
80821	ENSG00000100523
1033	ENSG00000100526
10175	ENSG00000100528
10668	ENSG00000100532
51382	ENSG00000100554
26499	ENSG00000100558
5283	ENSG00000100564
5684	ENSG00000100567
10490	ENSG00000100568
26520	ENSG00000100575
2954	ENSG00000100577
9786	ENSG00000100578
283578	ENSG00000100580
161394	ENSG00000100583
10598	ENSG00000100591
23002	ENSG00000100592
9517	ENSG00000100596
79890	ENSG00000100599
5641	ENSG00000100600
8846	ENSG00000100601
22938	ENSG00000100603
1113	ENSG00000100604
3705	ENSG00000100605
51635	ENSG00000100612
5494	ENSG00000100614
51804	ENSG00000100625
145508	ENSG00000100629
2079	ENSG00000100632
3091	ENSG00000100644
9766	ENSG00000100647
6430	ENSG00000100650
1983	ENSG00000100664
23405	ENSG00000100697
79038	ENSG00000100711
4522	ENSG00000100714
79882	ENSG00000100722
9894	ENSG00000100726
22990	ENSG00000100731
623	ENSG00000100739
51527	ENSG00000100744
7443	ENSG00000100749
5700	ENSG00000100764
89932	ENSG00000100767
9252	ENSG00000100784
55671	ENSG00000100796
60686	ENSG00000100802
5693	ENSG00000100804
7528	ENSG00000100811
22985	ENSG00000100813
57820	ENSG00000100814
9321	ENSG00000100815
328	ENSG00000100823
8106	ENSG00000100836
10278	ENSG00000100842
394	ENSG00000100852
51550	ENSG00000100865
6729	ENSG00000100883
57680	ENSG00000100888
5106	ENSG00000100889
9692	ENSG00000100890
80344	ENSG00000100897
5687	ENSG00000100902
4792	ENSG00000100906
51016	ENSG00000100908
5721	ENSG00000100911
84312	ENSG00000100916
9985	ENSG00000100918
10548	ENSG00000100926
10484	ENSG00000100934
51292	ENSG00000100938
5411	ENSG00000100941
5875	ENSG00000100949
4776	ENSG00000100968
5360	ENSG00000100979
63935	ENSG00000100982
2937	ENSG00000100983
4318	ENSG00000100985
26133	ENSG00000100991
5834	ENSG00000100994
26090	ENSG00000100997
10544	ENSG00000101000
9837	ENSG00000101003
22981	ENSG00000101004
958	ENSG00000101017
55245	ENSG00000101019
23613	ENSG00000101040
10110	ENSG00000101049
51098	ENSG00000101052
4605	ENSG00000101057
57446	ENSG00000101079
55969	ENSG00000101084
4773	ENSG00000101096
80336	ENSG00000101104
6789	ENSG00000101109
23394	ENSG00000101126
5203	ENSG00000101132
1477	ENSG00000101138
655	ENSG00000101144
8480	ENSG00000101146
7165	ENSG00000101150
80331	ENSG00000101152
1522	ENSG00000101160
24148	ENSG00000101161
51012	ENSG00000101166
26164	ENSG00000101181
5688	ENSG00000101182
28231	ENSG00000101187
4923	ENSG00000101188
55257	ENSG00000101189
10732	ENSG00000101190
11083	ENSG00000101191
54994	ENSG00000101193
128414	ENSG00000101198
55738	ENSG00000101199
1917	ENSG00000101210
5753	ENSG00000101213
26205	ENSG00000101216
54976	ENSG00000101220
994	ENSG00000101224
140862	ENSG00000101230
11237	ENSG00000101236
10139	ENSG00000101246
79133	ENSG00000101247
57761	ENSG00000101255
1457	ENSG00000101266
113278	ENSG00000101276
8760	ENSG00000101290
81502	ENSG00000101294
9751	ENSG00000101298
10326	ENSG00000101307
10483	ENSG00000101310
55612	ENSG00000101311
5332	ENSG00000101333
10398	ENSG00000101335
9777	ENSG00000101337
51340	ENSG00000101343
23509	ENSG00000101346
25939	ENSG00000101347
9371	ENSG00000101350
140699	ENSG00000101353
10528	ENSG00000101361
63905	ENSG00000101363
3420	ENSG00000101365
22919	ENSG00000101367
182	ENSG00000101384
51654	ENSG00000101391
6640	ENSG00000101400
9675	ENSG00000101407
1869	ENSG00000101412
58490	ENSG00000101413
11264	ENSG00000101417
128866	ENSG00000101421
1471	ENSG00000101439
79913	ENSG00000101442
10406	ENSG00000101443
191	ENSG00000101444
81610	ENSG00000101447
60625	ENSG00000101452
116092	ENSG00000101457
84557	ENSG00000101460
128869	ENSG00000101464
7125	ENSG00000101470
10005	ENSG00000101473
57136	ENSG00000101474
9658	ENSG00000101493
22850	ENSG00000101544
79863	ENSG00000101546
9097	ENSG00000101557
9218	ENSG00000101558
64863	ENSG00000101574
9663	ENSG00000101577
23347	ENSG00000101596
8736	ENSG00000101605
10627	ENSG00000101608
79959	ENSG00000101624
55125	ENSG00000101639
8731	ENSG00000101654
4092	ENSG00000101665
9388	ENSG00000101670
284217	ENSG00000101680
54941	ENSG00000101695
23253	ENSG00000101745
11201	ENSG00000101751
57534	ENSG00000101752
5932	ENSG00000101773
8780	ENSG00000101782
1478	ENSG00000101811
25878	ENSG00000101825
340547	ENSG00000101842
5716	ENSG00000101843
115201	ENSG00000101844
412	ENSG00000101846
6907	ENSG00000101849
4935	ENSG00000101850
10857	ENSG00000101856
5422	ENSG00000101868
